,DateTimeStamp,Temp,Sal,DO_obs,ATemp,BP,WSpd,Tide
1291,5/14/2018 10:30,27.3,23.3,6.5,25.4,1016,3.6,1.78
1292,5/14/2018 10:45,27.3,22.6,6.8,25.5,1016,3.5,1.81
1293,5/14/2018 11:00,27.3,23.3,6.7,25.2,1016,4.8,1.82
1294,5/14/2018 11:15,27.3,24.7,6.2,25.1,1016,5.4,1.83
1295,5/14/2018 11:30,27.3,24.5,6.1,24.4,1016,5.9,1.86
1296,5/14/2018 11:45,27.3,24.9,6.1,24,1016,3.8,1.88
1297,5/14/2018 12:00,27.3,25.4,6,24,1016,2.7,1.9
1298,5/14/2018 12:15,27.3,25.5,5.9,24.3,1016,3.2,1.9
1299,5/14/2018 12:30,27.3,25.6,5.9,24.1,1016,2.8,1.93
1300,5/14/2018 12:45,27.3,25.8,5.9,24.1,1016,2.6,1.93
1301,5/14/2018 13:00,27.3,25.6,5.9,24.4,1016,2.6,1.94
1302,5/14/2018 13:15,27.3,25.5,5.8,24.3,1015,3.8,1.94
1303,5/14/2018 13:30,27.3,25.2,5.6,24.2,1015,3.6,1.94
1304,5/14/2018 13:45,27.3,23.6,5.8,24.2,1015,3.2,1.93
1305,5/14/2018 14:00,27.3,22.3,6.1,24.2,1015,3.2,1.93
1306,5/14/2018 14:15,27.3,16.2,8.1,24.3,1015,3.1,1.92
1307,5/14/2018 14:30,27.3,15.9,8.3,24.7,1014,2.9,1.93
1308,5/14/2018 14:45,27.3,15.9,8.3,25,1014,3.1,1.92
1309,5/14/2018 15:00,27.3,16.1,8.2,25.3,1014,2.9,1.91
1310,5/14/2018 15:15,27.3,16.1,8.3,25.2,1014,3.1,1.91
1311,5/14/2018 15:30,27.4,15.9,8.4,24.3,1014,2.9,1.89
1312,5/14/2018 15:45,27.4,15.6,8.5,25,1014,2.6,1.88
1313,5/14/2018 16:00,27.4,15.4,8.4,24.9,1013,3.4,1.86
1314,5/14/2018 16:15,27.4,15.2,8.3,25.1,1013,2.4,1.85
1315,5/14/2018 16:30,27.4,14.9,8.4,25.4,1013,4,1.82
1316,5/14/2018 16:45,27.4,15,8.3,25.4,1013,3.5,1.81
1317,5/14/2018 17:00,27.4,15.2,8.3,25.3,1013,2.8,1.79
1318,5/14/2018 17:15,27.4,15.3,8.2,25.2,1013,2.6,1.77
1319,5/14/2018 17:30,27.4,15.7,8.1,25.1,1013,2.4,1.75
1320,5/14/2018 17:45,27.3,15.8,8.1,25,1013,2.5,1.73
1321,5/14/2018 18:00,27.3,16,8,24.7,1013,2.8,1.7
1322,5/14/2018 18:15,27.3,15.9,7.8,22.8,1013,5.3,1.67
1323,5/14/2018 18:30,27.3,16.1,7.7,21.5,1013,4.8,1.65
1324,5/14/2018 18:45,27.4,15,8.1,21.4,1013,3.2,1.61
1325,5/14/2018 19:00,27.4,15.3,7.7,21.5,1013,3.2,1.56
1326,5/14/2018 19:15,27.4,15.7,7.4,21.5,1013,3.3,1.56
1327,5/14/2018 19:30,27.3,15.9,7.4,21.5,1013,3.5,1.53
1328,5/14/2018 19:45,27.3,16,7.4,21.4,1013,3.8,1.51
1329,5/14/2018 20:00,27.2,16.1,7.5,21.5,1013,3.9,1.47
1330,5/14/2018 20:15,27.1,16.3,7.4,21.4,1013,3.7,1.45
1331,5/14/2018 20:30,27.1,16.3,7.5,21.4,1013,3.8,1.43
1332,5/14/2018 20:45,27,16.3,7.3,21.3,1013,3.7,1.42
1333,5/14/2018 21:00,26.9,16.4,7.4,21.2,1013,3.6,1.4
1334,5/14/2018 21:15,26.9,16.3,7.4,21.2,1013,3.6,1.39
1335,5/14/2018 21:30,26.8,16.2,7.4,21.2,1013,3.5,1.39
1336,5/14/2018 21:45,26.8,16.2,7.4,21.4,1013,3.9,1.39
1337,5/14/2018 22:00,26.8,16.2,7.1,21.5,1013,4.2,1.4
1338,5/14/2018 22:15,26.7,15.9,6.8,21.5,1013,4,1.4
1339,5/14/2018 22:30,26.7,15.7,6.9,21.4,1013,3.8,1.41
1340,5/14/2018 22:45,26.8,15.6,7.1,21.4,1013,3.6,1.42
1341,5/14/2018 23:00,26.8,15.4,7.1,21.5,1013,3.7,1.44
1342,5/14/2018 23:15,26.8,15.5,7,21.4,1013,3.5,1.45
1343,5/14/2018 23:30,26.7,15.7,6.9,21.3,1013,3.5,1.48
1344,5/14/2018 23:45,26.7,15.6,6.9,21.3,1013,3.6,1.51
1345,5/15/2018 0:00,26.6,15.8,6.8,21.3,1013,3.3,1.53
1346,5/15/2018 0:15,26.5,16.1,6.9,21.4,1012,3.2,1.57
1347,5/15/2018 0:30,26.5,16.5,7,21.4,1012,2.6,1.6
1348,5/15/2018 0:45,26.5,16.6,7,21.5,1012,2.8,1.64
1349,5/15/2018 1:00,26.4,16.7,7,21.6,1012,2.9,1.69
1350,5/15/2018 1:15,26.4,16.5,7,21.6,1012,2.6,1.73
1351,5/15/2018 1:30,26.4,16.7,6.9,21.5,1012,2.5,1.76
1352,5/15/2018 1:45,26.4,17,6.7,21.4,1012,2.5,1.8
1353,5/15/2018 2:00,26.4,17.1,6.6,21.3,1012,2.5,1.83
1354,5/15/2018 2:15,26.4,17.1,6.5,21.3,1012,2.7,1.86
1355,5/15/2018 2:30,26.5,17.4,6.3,21.2,1011,2.5,1.87
1356,5/15/2018 2:45,26.5,18.1,6.4,21.2,1011,2.7,1.9
1357,5/15/2018 3:00,26.5,19.1,6.2,21.2,1011,2.6,1.93
1358,5/15/2018 3:15,26.5,19.8,5.8,21.2,1011,2.7,1.94
1359,5/15/2018 3:30,26.6,20.2,5.5,21.2,1011,2.9,1.97
1360,5/15/2018 3:45,26.6,20.6,5.3,NA,1011,2.3,1.98
1361,5/15/2018 4:00,26.6,20.5,5.2,21.1,1011,4,1.97
1362,5/15/2018 4:15,26.6,20.5,5.2,21,1011,2.6,1.99
1363,5/15/2018 4:30,26.4,20.1,5.5,21.1,1012,1.9,2.01
1364,5/15/2018 4:45,26.4,20.3,5.6,21,1012,1.5,2
1365,5/15/2018 5:00,26.1,19.8,6.5,21,1012,2.1,2.02
1366,5/15/2018 5:15,26.1,19.8,6.4,21,1012,2.6,2.03
1367,5/15/2018 5:30,26.1,19.8,6.3,21,1012,2.2,2.01
1368,5/15/2018 5:45,26.1,19.7,6.3,21,1012,2.1,2.01
1369,5/15/2018 6:00,26.1,19.7,6.2,20.9,1012,2.7,1.99
1370,5/15/2018 6:15,26.1,19.6,6,21,1012,2.2,1.99
1371,5/15/2018 6:30,26.1,19.3,5.8,21,1012,2.5,1.99
1372,5/15/2018 6:45,26.1,19.1,5.7,21.1,1012,2.5,1.98
1373,5/15/2018 7:00,26.1,18.9,5.8,21,1013,2.3,1.97
1374,5/15/2018 7:15,26.1,19,5.7,21.1,1013,2.3,1.96
1375,5/15/2018 7:30,26.1,19,5.6,21.3,1012,2,1.95
1376,5/15/2018 7:45,26.1,19.2,5.1,21.6,1013,1.8,1.94
1377,5/15/2018 8:00,26.1,18.7,5.3,21.7,1013,2.2,1.94
1378,5/15/2018 8:15,26.1,18.1,5.6,21.7,1013,2.3,1.94
1379,5/15/2018 8:30,26.1,18.8,5.2,21.7,1013,2.4,1.92
1380,5/15/2018 8:45,26.1,18.6,5,21.8,1013,2.7,1.91
1381,5/15/2018 9:00,26,17.6,5.2,21.8,1013,3.2,1.91
1382,5/15/2018 9:15,26,17.7,4.9,22,1013,3.5,1.91
1383,5/15/2018 9:30,26,16.7,4.3,22.5,1013,2.6,1.91
1384,5/15/2018 9:45,26,16.8,4.2,23.3,1013,2.1,1.93
1385,5/15/2018 10:00,26,16.8,4.7,23.2,1013,2.5,1.93
1386,5/15/2018 10:15,26,17.4,5.6,23.8,1013,2,1.95
1387,5/15/2018 10:30,26.1,17.7,5.7,24.8,1013,1.9,1.96
1388,5/15/2018 10:45,26.1,18.1,5.8,24.6,1013,1.9,1.95
1389,5/15/2018 11:00,26.1,18.1,5.6,24.9,1013,2.3,1.95
1390,5/15/2018 11:15,26.2,18.1,5.5,25.7,1013,3.3,1.96
1391,5/15/2018 11:30,26.2,18.6,5.3,26.1,1013,2.9,1.95
1392,5/15/2018 11:45,26.3,19,5.3,26.4,1013,2.8,1.96
1393,5/15/2018 12:00,26.4,19.4,5.5,26.6,1013,2.9,1.97
1394,5/15/2018 12:15,26.4,19.2,5.6,26.9,1013,3.2,1.99
1395,5/15/2018 12:30,26.4,19.4,5.5,26.8,1013,3.9,2.01
1396,5/15/2018 12:45,26.4,19.4,5.3,26.9,1013,3.9,2.02
1397,5/15/2018 13:00,26.4,19.5,5.2,26.7,1013,3.5,2.03
1398,5/15/2018 13:15,26.4,19.5,5.5,27.1,1013,3.6,2.04
1399,5/15/2018 13:30,26.4,19.4,6.3,26.8,1012,4.2,2.05
1400,5/15/2018 13:45,26.4,19.7,5.8,26.4,1012,4.1,2.05
1401,5/15/2018 14:00,26.4,19.8,6.1,27,1012,4.2,2.06
1402,5/15/2018 14:15,26.4,19.7,6.1,27.2,1012,3.9,2.06
1403,5/15/2018 14:30,26.3,19.4,6,26.9,1012,3.5,2.07
1404,5/15/2018 14:45,26.2,19.3,5.9,27,1012,3.6,2.05
1405,5/15/2018 15:00,26.2,19.4,6,27,1012,3.2,2.05
1406,5/15/2018 15:15,26.3,19.4,6.1,27.5,1012,3.3,2.04
1407,5/15/2018 15:30,26.4,19.2,6.5,27.3,1012,2.9,2.02
1408,5/15/2018 15:45,26.4,19.2,6.7,27.5,1012,3.4,2
1409,5/15/2018 16:00,26.5,19,6.8,27.5,1011,2.9,1.99
1410,5/15/2018 16:15,26.6,18.7,7,27.1,1011,2.7,1.97
1411,5/15/2018 16:30,26.8,18.3,7.5,27.5,1011,3.4,1.95
1412,5/15/2018 16:45,27,18,7.8,27.2,1011,3.6,1.93
1413,5/15/2018 17:00,27,18,7.6,26.6,1011,3.6,1.91
1414,5/15/2018 17:15,27.1,17.7,7.7,25.4,1011,3.3,1.89
1415,5/15/2018 17:30,27.1,17.6,7.6,25.1,1011,3.3,1.87
1416,5/15/2018 17:45,27.3,17.1,8.2,24.9,1011,2.9,1.84
1417,5/15/2018 18:00,27.3,17.2,7.8,24.9,1011,2.7,1.82
1418,5/15/2018 18:15,27.3,16.8,8,24.9,1011,2.9,1.79
1419,5/15/2018 18:30,27.4,16.5,8.2,24.8,1011,3.1,1.76
1420,5/15/2018 18:45,27.3,16.5,8.1,24.7,1011,2.9,1.73
1421,5/15/2018 19:00,27.3,16.5,7.9,24.6,1011,2.9,1.69
1422,5/15/2018 19:15,27.2,16.7,7.7,24.4,1011,2.7,1.66
1423,5/15/2018 19:30,27.1,16.9,7.4,24.3,1011,2.7,1.63
1424,5/15/2018 19:45,27.1,16.9,7.4,24.1,1011,1.9,1.6
1425,5/15/2018 20:00,27.1,16.9,7.3,24,1012,1.7,1.58
1426,5/15/2018 20:15,27.1,16.8,7.4,24,1011,1.8,1.55
1427,5/15/2018 20:30,27.1,16.5,7.7,24,1012,1.3,1.53
1428,5/15/2018 20:45,27.1,16.2,7.8,24,1012,1.3,1.51
1429,5/15/2018 21:00,27,15.6,7.9,24,1012,2.1,1.49
1430,5/15/2018 21:15,27,15.5,8,24.1,1012,2.7,1.48
1431,5/15/2018 21:30,27,15.3,8.1,24.2,1012,2.9,1.46
1432,5/15/2018 21:45,27,15.2,8,24.3,1012,2.9,1.44
1433,5/15/2018 22:00,27,15.2,8.1,24.3,1012,2.7,1.44
1434,5/15/2018 22:15,26.9,15.1,7.9,24.3,1013,2.7,1.43
1435,5/15/2018 22:30,26.9,15.1,7.7,24.4,1013,3.6,1.42
1436,5/15/2018 22:45,26.9,15.8,7.7,24.4,1012,4.1,1.43
1437,5/15/2018 23:00,26.8,15.7,7.6,24.3,1012,4,1.43
1438,5/15/2018 23:15,26.8,15.6,7.6,24.2,1012,3.8,1.43
1439,5/15/2018 23:30,26.8,15.6,7.5,24.1,1012,3,1.45
1440,5/15/2018 23:45,26.8,15.9,7.5,24.1,1012,3.4,1.46
1441,5/16/2018 0:00,26.8,15.9,7.5,24.1,1012,3.1,1.47
1442,5/16/2018 0:15,26.8,15.9,7.5,24,1012,2.8,1.49
1443,5/16/2018 0:30,26.9,15.9,7.5,24,1012,2.9,1.51
1444,5/16/2018 0:45,26.9,15.9,7.5,24.1,1012,2.9,1.53
1445,5/16/2018 1:00,27,16,7.5,24.2,1012,2.9,1.56
1446,5/16/2018 1:15,26.9,16.1,7.6,24.2,1012,3.7,1.59
1447,5/16/2018 1:30,26.9,16.3,7.6,24.2,1011,3.7,1.62
1448,5/16/2018 1:45,26.9,16.3,7.6,24.1,1011,3.5,1.66
1449,5/16/2018 2:00,26.9,16.4,7.6,24.1,1011,4,1.7
1450,5/16/2018 2:15,26.9,16.5,7.5,24.1,1011,4.2,1.74
1451,5/16/2018 2:30,26.9,16.5,7.5,24,1011,4.1,1.78
1452,5/16/2018 2:45,26.8,16.6,7.5,24,1011,4,1.82
1453,5/16/2018 3:00,26.8,16.6,7.5,24,1011,3.8,1.85
1454,5/16/2018 3:15,26.8,16.9,7.4,23.9,1011,3.9,1.88
1455,5/16/2018 3:30,26.8,17.1,7.3,23.8,1011,4.4,1.91
1456,5/16/2018 3:45,26.8,17,7.2,23.7,1011,4.1,1.94
1457,5/16/2018 4:00,26.7,17,7.1,23.8,1011,3.7,1.96
1458,5/16/2018 4:15,26.7,17.1,7.2,23.9,1011,3.5,1.98
1459,5/16/2018 4:30,26.6,17,7.2,23.9,1011,3.6,2
1460,5/16/2018 4:45,26.5,16.8,7.2,24,1011,3.6,2.02
1461,5/16/2018 5:00,26.6,16.6,7.2,24,1011,3.7,2.02
1462,5/16/2018 5:15,26.6,16.4,7.3,24.2,1011,3.9,2.03
1463,5/16/2018 5:30,26.6,16.1,7.3,24.3,1011,4.5,2.02
1464,5/16/2018 5:45,26.6,15.8,7.2,24.3,1011,4.9,2.03
1465,5/16/2018 6:00,26.6,15.8,7.1,24.1,1011,6,2.03
1466,5/16/2018 6:15,26.5,16.5,7.2,23.9,1011,4.7,2.03
1467,5/16/2018 6:30,26.4,16.7,7.2,24,1011,4.9,2.04
1468,5/16/2018 6:45,26.4,16.7,7.2,24.4,1011,4.4,2.05
1469,5/16/2018 7:00,26.4,16.5,7.1,24.7,1011,4.9,2.04
1470,5/16/2018 7:15,26.4,16.5,7.1,24.7,1011,5.5,2.06
1471,5/16/2018 7:30,26.4,16.5,7,24.1,1012,6.1,2.06
1472,5/16/2018 7:45,26.3,16.4,7.1,22.7,1012,3.5,2.05
1473,5/16/2018 8:00,26.3,17.1,6.7,NA,NA,NA,2.05
1474,5/16/2018 8:15,26.3,17.1,6.7,NA,NA,NA,2.04
1475,5/16/2018 8:30,26.3,17.1,6.6,NA,NA,NA,2.04
1476,5/16/2018 8:45,26.3,17,6.5,NA,NA,NA,2.03
1477,5/16/2018 9:00,26.3,17,6.3,NA,NA,NA,2
1478,5/16/2018 9:15,26.3,16.8,6.3,NA,NA,NA,2
1479,5/16/2018 9:30,26.3,16.9,6.1,NA,NA,NA,2.01
1480,5/16/2018 9:45,26.3,16.6,6.2,NA,NA,NA,2
1481,5/16/2018 10:00,26.3,16.4,6.2,NA,NA,NA,2.02
1482,5/16/2018 10:15,26.3,16.4,6.1,NA,NA,NA,2.02
1483,5/16/2018 10:30,26.3,16.1,6.1,NA,NA,NA,2.04
1484,5/16/2018 10:45,26.3,16,6.2,NA,NA,NA,2.04
1485,5/16/2018 11:00,26.3,15.7,6.5,NA,NA,NA,2.03
1486,5/16/2018 11:15,26.3,15.6,6.7,NA,NA,NA,2.02
1487,5/16/2018 11:30,26.4,15.5,6.7,NA,NA,NA,2.03
1488,5/16/2018 11:45,26.4,15.5,6.7,NA,NA,NA,2.03
1489,5/16/2018 12:00,26.4,15.5,6.6,NA,NA,NA,2.04
1490,5/16/2018 12:15,26.4,15.7,6.2,NA,NA,NA,2.05
1491,5/16/2018 12:30,26.4,16,6.1,NA,NA,NA,2.08
1492,5/16/2018 12:45,26.4,16.3,5.9,NA,NA,NA,2.08
1493,5/16/2018 13:00,26.3,16.5,6.2,NA,NA,NA,2.1
1494,5/16/2018 13:15,26.3,16.6,6,NA,NA,NA,2.12
1495,5/16/2018 13:30,26.3,16.9,5.5,NA,NA,NA,2.13
1496,5/16/2018 13:45,26.3,17.1,5.1,NA,NA,NA,2.13
1497,5/16/2018 14:00,26.2,17.2,5.5,NA,NA,NA,2.13
1498,5/16/2018 14:15,26.2,17.2,5.5,NA,NA,NA,2.12
1499,5/16/2018 14:30,26.2,16.7,6,NA,NA,NA,2.13
1500,5/16/2018 14:45,26.3,16.1,6.3,NA,NA,NA,2.12
1501,5/16/2018 15:00,26.3,16.1,6.5,NA,NA,NA,2.12
1502,5/16/2018 15:15,26.3,16,7.1,NA,NA,NA,2.12
1503,5/16/2018 15:30,26.3,16.1,6.9,NA,NA,NA,2.11
1504,5/16/2018 15:45,26.3,16.3,6.3,NA,NA,NA,2.09
1505,5/16/2018 16:00,26.3,16.8,5.6,NA,NA,NA,2.09
1506,5/16/2018 16:15,26.2,17.4,5.5,NA,NA,NA,2.07
1507,5/16/2018 16:30,26.2,17.7,5.3,NA,NA,NA,2.05
1508,5/16/2018 16:45,26.2,18,6,NA,NA,NA,2.04
1509,5/16/2018 17:00,26.3,18,6.3,NA,NA,NA,2.01
1510,5/16/2018 17:15,26.3,17.9,6.2,NA,NA,NA,2
1511,5/16/2018 17:30,26.4,17.7,6.2,NA,NA,NA,1.97
1512,5/16/2018 17:45,26.4,17.5,6.7,NA,NA,NA,1.94
1513,5/16/2018 18:00,26.4,17.3,6.7,NA,NA,NA,1.91
1514,5/16/2018 18:15,26.4,17.3,6.2,NA,NA,NA,1.88
1515,5/16/2018 18:30,26.4,17.2,5.7,NA,NA,NA,1.86
1516,5/16/2018 18:45,26.4,17.2,5.9,NA,NA,NA,1.83
1517,5/16/2018 19:00,26.4,17.2,5.6,NA,NA,NA,1.8
1518,5/16/2018 19:15,26.4,17,5.9,NA,NA,NA,1.77
1519,5/16/2018 19:30,26.4,17.1,6.2,NA,NA,NA,1.74
1520,5/16/2018 19:45,26.4,17.1,6.2,NA,NA,NA,1.7
1521,5/16/2018 20:00,26.4,16.8,6,NA,NA,NA,1.67
1522,5/16/2018 20:15,26.5,16.2,5.8,NA,NA,NA,1.64
1523,5/16/2018 20:30,26.4,15.8,6,NA,NA,NA,1.61
1524,5/16/2018 20:45,26.4,16.1,6,NA,NA,NA,1.58
1525,5/16/2018 21:00,26.3,17.3,5.7,NA,NA,NA,1.57
1526,5/16/2018 21:15,26.3,17.7,5.3,NA,NA,NA,1.54
1527,5/16/2018 21:30,26.3,18.3,5,NA,NA,NA,1.52
1528,5/16/2018 21:45,26.3,18.5,4.8,NA,NA,NA,1.5
1529,5/16/2018 22:00,26.3,18.5,4.3,NA,NA,NA,1.48
1530,5/16/2018 22:15,26.3,18.3,5.1,NA,NA,NA,1.48
1531,5/16/2018 22:30,26.3,18.4,5,NA,NA,NA,1.45
1532,5/16/2018 22:45,26.3,18.5,4.7,NA,NA,NA,1.44
1533,5/16/2018 23:00,26.3,18.2,5.9,NA,NA,NA,1.44
1534,5/16/2018 23:15,26.3,18.1,6,NA,NA,NA,1.44
1535,5/16/2018 23:30,26.3,18.5,5.5,NA,NA,NA,1.42
1536,5/16/2018 23:45,26.3,18.4,5.5,NA,NA,NA,1.43
1537,5/17/2018 0:00,26.3,19.1,5,NA,NA,NA,1.43
1538,5/17/2018 0:15,26.2,19,5.2,NA,NA,NA,1.43
1539,5/17/2018 0:30,26.2,19.4,5,NA,NA,NA,1.43
1540,5/17/2018 0:45,26.3,17.6,6,NA,NA,NA,1.45
1541,5/17/2018 1:00,26.3,17.9,6.3,NA,NA,NA,1.46
1542,5/17/2018 1:15,26.2,18,6.6,NA,NA,NA,1.49
1543,5/17/2018 1:30,26.2,18.6,6.6,NA,NA,NA,1.51
1544,5/17/2018 1:45,26.2,19.4,6.5,NA,NA,NA,1.52
1545,5/17/2018 2:00,26.2,20,6.4,NA,NA,NA,1.56
1546,5/17/2018 2:15,26.2,20.4,6.4,NA,NA,NA,1.58
1547,5/17/2018 2:30,26.2,20.7,6.4,NA,NA,NA,1.6
1548,5/17/2018 2:45,26.2,20.9,6.4,NA,NA,NA,1.64
1549,5/17/2018 3:00,26.1,21.1,6.3,NA,NA,NA,1.67
1550,5/17/2018 3:15,26.1,21.3,6.4,NA,NA,NA,1.72
1551,5/17/2018 3:30,26,21.8,6.4,NA,NA,NA,1.75
1552,5/17/2018 3:45,26,22.3,6.4,NA,NA,NA,1.79
1553,5/17/2018 4:00,26,23.2,6.4,NA,NA,NA,1.83
1554,5/17/2018 4:15,26,23.5,6.3,NA,NA,NA,1.85
1555,5/17/2018 4:30,26,23.3,6.2,NA,NA,NA,1.89
1556,5/17/2018 4:45,26,23.4,6,NA,NA,NA,1.91
1557,5/17/2018 5:00,26,23.6,6.1,NA,NA,NA,1.93
1558,5/17/2018 5:15,25.9,23.6,6.1,NA,NA,NA,1.95
1559,5/17/2018 5:30,25.9,23.6,6.1,NA,NA,NA,1.97
1560,5/17/2018 5:45,25.8,23.6,5.9,NA,NA,NA,1.97
1561,5/17/2018 6:00,25.8,23.7,5.8,NA,NA,NA,1.97
1562,5/17/2018 6:15,25.8,24,6,NA,NA,NA,1.98
1563,5/17/2018 6:30,25.9,24,5.8,NA,NA,NA,1.98
1564,5/17/2018 6:45,25.9,24.2,5.8,NA,NA,NA,1.99
1565,5/17/2018 7:00,25.8,24.3,5.9,NA,NA,NA,1.97
1566,5/17/2018 7:15,25.8,24.4,5.8,NA,NA,NA,1.97
1567,5/17/2018 7:30,25.8,24.3,5.7,NA,NA,NA,1.96
1568,5/17/2018 7:45,25.8,24.2,5.8,NA,NA,NA,1.96
1569,5/17/2018 8:00,25.8,24.1,5.8,NA,NA,NA,1.96
1570,5/17/2018 8:15,25.8,24.3,5.5,NA,NA,NA,1.97
1571,5/17/2018 8:30,25.8,24.2,5.5,NA,NA,NA,1.96
1572,5/17/2018 8:45,25.8,24.1,5.6,NA,NA,NA,1.94
1573,5/17/2018 9:00,25.8,24.2,5.5,NA,NA,NA,1.92
1574,5/17/2018 9:15,25.8,24.2,5.2,NA,NA,NA,1.92
1575,5/17/2018 9:30,25.8,24.2,5.2,NA,NA,NA,1.92
1576,5/17/2018 9:45,25.9,24.2,5,NA,NA,NA,1.91
1577,5/17/2018 10:00,25.9,24.2,4.9,NA,NA,NA,1.91
1578,5/17/2018 10:15,25.9,24.1,4.8,NA,NA,NA,1.91
1579,5/17/2018 10:30,26,24.3,5.1,NA,NA,NA,1.9
1580,5/17/2018 10:45,26,24.9,5.4,NA,NA,NA,1.9
1581,5/17/2018 11:00,26,25.3,5.5,NA,NA,NA,1.89
1582,5/17/2018 11:15,26,25.6,5.6,NA,NA,NA,1.89
1583,5/17/2018 11:30,26,25.6,5.6,NA,NA,NA,1.88
1584,5/17/2018 11:45,26.1,25.6,5.7,NA,NA,NA,1.87
1585,5/17/2018 12:00,26.3,25.3,6,NA,NA,NA,1.87
1586,5/17/2018 12:15,26.5,24.9,6.4,NA,NA,NA,1.87
1587,5/17/2018 12:30,26.7,25.1,6.6,NA,NA,NA,1.86
1588,5/17/2018 12:45,26.7,25.5,6.7,NA,NA,NA,1.87
1589,5/17/2018 13:00,26.8,25.6,6.7,NA,NA,NA,1.87
1590,5/17/2018 13:15,26.9,25.6,6.9,NA,NA,NA,1.88
1591,5/17/2018 13:30,27,25.9,7,NA,NA,NA,1.88
1592,5/17/2018 13:45,27.1,26.2,7.1,NA,NA,NA,1.9
1593,5/17/2018 14:00,27.1,26.7,7.2,NA,NA,NA,1.91
1594,5/17/2018 14:15,27,27,7.2,NA,NA,NA,1.92
1595,5/17/2018 14:30,27.1,27.4,7.2,NA,NA,NA,1.93
1596,5/17/2018 14:45,27.1,27.7,7.2,NA,NA,NA,1.94
1597,5/17/2018 15:00,27.1,27.9,7.2,NA,NA,NA,1.95
1598,5/17/2018 15:15,27.1,28.1,7.2,NA,NA,NA,1.95
1599,5/17/2018 15:30,27.2,28.2,7.2,NA,NA,NA,1.96
1600,5/17/2018 15:45,27.2,28.2,7.1,NA,NA,NA,1.95
1601,5/17/2018 16:00,27.2,28.1,7,NA,NA,NA,1.95
1602,5/17/2018 16:15,27.2,28.1,7.1,NA,NA,NA,1.94
1603,5/17/2018 16:30,27.2,28,7.2,NA,NA,NA,1.94
1604,5/17/2018 16:45,27.2,27.9,7.2,NA,NA,NA,1.94
1605,5/17/2018 17:00,26.9,27.6,6.2,NA,NA,NA,1.94
1606,5/17/2018 17:15,26.8,27.6,6.2,NA,NA,NA,1.94
1607,5/17/2018 17:30,26.9,27.5,6.5,NA,NA,NA,1.93
1608,5/17/2018 17:45,27.1,27.2,6.9,NA,NA,NA,1.91
1609,5/17/2018 18:00,27.2,27,7,NA,NA,NA,1.89
1610,5/17/2018 18:15,27.3,26.8,7.1,NA,NA,NA,1.87
1611,5/17/2018 18:30,27.1,27,6.6,NA,NA,NA,1.83
1612,5/17/2018 18:45,27,27,6.5,NA,NA,NA,1.81
1613,5/17/2018 19:00,27,26.8,6.6,NA,NA,NA,1.78
1614,5/17/2018 19:15,26.8,26.1,6.6,NA,NA,NA,1.75
1615,5/17/2018 19:30,26.7,25.7,6.4,NA,NA,NA,1.71
1616,5/17/2018 19:45,26.8,26,6,NA,NA,NA,1.68
1617,5/17/2018 20:00,26.7,25.7,6.1,NA,NA,NA,1.65
1618,5/17/2018 20:15,26.6,25.1,6.1,NA,NA,NA,1.61
1619,5/17/2018 20:30,26.6,24.9,6.1,NA,NA,NA,1.58
1620,5/17/2018 20:45,26.6,24.8,6.1,NA,NA,NA,1.55
1621,5/17/2018 21:00,26.5,24.3,6.2,NA,NA,NA,1.52
1622,5/17/2018 21:15,26.5,23.8,6.2,NA,NA,NA,1.49
1623,5/17/2018 21:30,26.4,23.4,6.1,NA,NA,NA,1.47
1624,5/17/2018 21:45,26.4,22.7,5.9,NA,NA,NA,1.45
1625,5/17/2018 22:00,26.5,22.1,6,NA,NA,NA,1.42
1626,5/17/2018 22:15,26.6,22.1,6,NA,NA,NA,1.4
1627,5/17/2018 22:30,26.6,22.6,5.8,NA,NA,NA,1.38
1628,5/17/2018 22:45,26.5,23.3,5.5,NA,NA,NA,1.37
1629,5/17/2018 23:00,26.5,23.3,5.4,NA,NA,NA,1.35
1630,5/17/2018 23:15,26.5,23.6,6.1,NA,NA,NA,1.35
1631,5/17/2018 23:30,26.6,23.7,6.2,NA,NA,NA,1.33
1632,5/17/2018 23:45,26.6,24.1,6.2,NA,NA,NA,1.32
1633,5/18/2018 0:00,26.5,23.7,6.3,NA,NA,NA,1.32
1634,5/18/2018 0:15,26.5,23.3,6.3,NA,NA,NA,1.32
1635,5/18/2018 0:30,26.5,23.3,6.3,NA,NA,NA,1.33
1636,5/18/2018 0:45,26.4,23.2,6.4,NA,NA,NA,1.33
1637,5/18/2018 1:00,26.4,23,6.2,NA,NA,NA,1.34
1638,5/18/2018 1:15,26.4,22.9,6.2,NA,NA,NA,1.35
1639,5/18/2018 1:30,26.5,23,6.2,NA,NA,NA,1.36
1640,5/18/2018 1:45,26.5,23.4,6.1,NA,NA,NA,1.37
1641,5/18/2018 2:00,26.5,23.9,6,NA,NA,NA,1.38
1642,5/18/2018 2:15,26.6,24.2,6,NA,NA,NA,1.4
1643,5/18/2018 2:30,26.6,24.3,5.9,NA,NA,NA,1.42
1644,5/18/2018 2:45,26.7,25.1,6.1,NA,NA,NA,1.44
1645,5/18/2018 3:00,26.7,26,6.4,NA,NA,NA,1.48
1646,5/18/2018 3:15,26.7,26.1,6.4,NA,NA,NA,1.5
